mean_r,std_r,kur_r,skew_r,mean_g,std_g,kur_g,skew_g,mean_b,std_b,kur_b,skew_b,entropy_r,entropy_g,contrast_r,contrast_g,contrast_b,corr_rg,corr_rb,corr_gb,moment_r,moment_g,moment_b,label
118.3933,11.27118517,5.950460607,2.095505139,124.7788,9.587318215,6.155641641,1.891722546,133.0237,10.02167343,1.13163921,0.520211666,9.206059642,9.207508898,9.2075292,91,82,76,0.731440873,0.839183463,0.376088796,127.0396151,91.91667056,0
129.1465,32.34945808,0.745046849,-0.627285864,127.9466,32.84646935,0.819049128,-0.712210722,126.7139,33.18360208,0.935417806,-0.859251497,9.175340417,9.173082212,9.170782464,221,222,214,0.996564249,0.994242995,0.987010581,1046.487438,1078.890548,0
117.6042,36.58991586,-0.113789072,0.597136345,118.2095,35.69870319,0.000528805,0.573430164,119.242,34.03539387,0.060050957,0.519250598,9.162892989,9.165450392,9.170028461,202,208,203,0.992300985,0.991830768,0.979716222,1338.821942,1274.39741,0
118.157,30.871086,-0.587026256,0.290944968,118.9739,27.44235811,-0.523712106,0.375419353,119.8555,24.94176056,-0.495388732,0.366721558,9.176163382,9.183959167,9.188870203,165,145,135,0.994400776,0.994157916,0.986260432,953.023951,753.0830188,1
128.5799,30.53461013,-0.09633238,0.033628717,128.3863,29.28797488,-0.003598224,0.078256576,127.6072,27.08143475,0.093770517,0.115075327,9.181381996,9.183752591,9.187457299,209,207,200,0.99582847,0.99284058,0.986277979,932.362416,857.7854723,0
151.0431,35.82416841,-0.419043493,-0.405334507,152.1234,31.13115758,-0.222532127,-0.477535563,149.5113,27.56056372,0.247091298,-0.671430089,9.180400533,9.188193381,9.192238595,191,166,169,0.990915138,0.986652453,0.969218714,1283.371042,969.1489724,1
148.3062,40.23043676,-0.361364987,-0.761719087,144.5605,36.63922406,-0.253553029,-0.77727134,138.9067,32.62049655,-0.082899516,-0.791372766,9.169199645,9.174721301,9.180001994,193,184,172,0.991036353,0.986845692,0.967051114,1618.488042,1342.43274,1
130.0702,23.5865443,0.337396321,-0.276723978,128.4115,24.07921859,0.501047451,-0.41025869,126.8232,24.48108539,0.732285046,-0.591424889,9.193258036,9.191848011,9.190420209,165,164,166,0.991269734,0.986601006,0.966065123,556.325072,579.8087677,0
184.9742,37.71430676,-1.024131193,0.277216783,184.1069,35.53042179,-0.956497392,0.290184982,187.7582,32.35056619,-0.872985876,0.267284508,9.189665185,9.191833336,9.195570511,172,169,160,0.996534279,0.994903844,0.985796604,1422.368934,1262.410872,1
121.356,30.07992128,0.660632138,0.807129081,122.0459,29.68589216,0.787712882,0.804428011,123.8005,29.01031368,0.767719073,0.743552268,9.180694727,9.181744782,9.183656555,186,187,181,0.98245349,0.989417134,0.957771815,904.801664,881.2521932,0
122.2602,47.16820217,-0.847401343,-0.060029346,121.3294,44.79913722,-0.838511892,-0.035708558,118.2111,41.86768368,-0.807595385,-0.039734518,9.130203343,9.137684233,9.143762543,224,213,202,0.997309854,0.997006019,0.991487196,2224.839296,2006.962696,1
84.7115,25.44183303,1.711794512,1.219531309,94.5769,21.65311263,2.652717833,1.196323389,103.675,19.20382189,3.421195221,1.074308657,9.168472439,9.185522637,9.19380707,173,172,175,0.942087601,0.958042917,0.843849438,647.2868677,468.8572864,0
97.2233,15.44926008,6.166125328,1.344878256,98.825,14.82053221,6.520401969,1.29360193,100.5473,13.860951,6.566550999,1.14677922,9.198209144,9.199481585,9.201084943,182,182,175,0.976088245,0.970965952,0.934605959,238.6796371,219.648175,0
132.1754,19.40526822,5.257193538,1.930726181,132.1418,19.03925137,6.335516482,2.101935124,133.9262,18.35221931,7.439218091,2.266584354,9.200341282,9.200759987,9.201696782,153,156,155,0.985080708,0.989564797,0.980846958,376.5644348,362.4930928,0
188.6989,31.75197693,2.105139802,-1.691912875,181.8163,28.6147786,2.091884252,-1.689223094,177.7283,23.93391483,2.100596867,-1.661543732,9.194355682,9.196500762,9.200415818,175,164,146,0.986614569,0.957366325,0.918824991,1008.188039,818.8055543,1
126.8686,13.96343561,6.24832393,1.858520068,128.2922,13.92577535,6.340752916,1.921950178,130.5989,13.39887379,6.52174049,1.932715992,9.204608183,9.204774204,9.20535601,140,137,137,0.978639892,0.987225966,0.98058764,194.977534,193.9272192,0
127.1284,21.3264182,0.966214019,-0.772301573,124.7867,20.35879179,1.076399617,-0.782848056,122.2435,18.35451464,1.167495699,-0.797503734,9.195318673,9.196149672,9.198391694,158,149,136,0.989721477,0.977091333,0.949101797,454.8161134,414.4804031,1
155.5516,27.93186957,0.565382643,-1.28564185,155.1289,27.26264266,0.552520729,-1.271731096,154.2253,26.45044309,0.580070493,-1.272598755,9.192562641,9.193370818,9.194220746,144,143,147,0.995048694,0.993193636,0.991215243,780.1893374,743.2516848,0
133.9988,40.47479708,-1.051856665,0.07141001,137.9608,36.98253998,-0.934542834,0.048372239,139.1943,33.91798266,-0.729569462,-0.008071235,9.163619309,9.17362194,9.17990863,188,179,179,0.991867519,0.989841373,0.969058634,1638.209199,1367.708263,1
97.3741,25.81545175,1.450063742,1.188212553,100.6509,22.82172275,1.94912981,1.327491187,103.0845,20.39976372,2.392381504,1.412489311,9.177494929,9.186389235,9.192057585,181,167,167,0.980728731,0.986287462,0.96877679,666.4375492,520.8310292,0
126.0862,29.1776793,0.499572899,0.507424203,127.485,27.49306776,0.534812625,0.585364419,131.1721,27.49995785,0.786005253,0.683046623,9.183846626,9.187497867,9.188883393,188,181,189,0.980914827,0.98635187,0.958542212,851.3369696,755.868775,0
102.4405,21.06166802,2.190026766,1.675954676,104.1672,18.64426035,2.460229933,1.682056814,107.4577,16.38898443,2.602479725,1.614285767,9.191048934,9.195567214,9.199460195,135,129,124,0.978096519,0.983143213,0.960764694,443.5938597,347.6084442,0
157.6789,32.39381106,0.976532892,1.460552009,155.0738,28.13404616,0.619579827,1.318910954,146.8006,21.3227259,1.357285273,1.172637986,9.190880115,9.194927334,9.200254597,145,134,150,0.986730174,0.964457797,0.949836282,1049.358995,791.5245536,0
138.3379,28.46434478,0.094386312,-0.056400417,137.8969,27.30474447,0.127125484,0.023724728,136.1959,25.61048463,0.155352113,0.09647627,9.188580736,9.190342806,9.192429958,201,199,188,0.994537472,0.993267386,0.986305897,810.2189236,745.5490704,0
139.4657,26.07775726,0.656523586,0.802595906,143.7659,25.4535989,0.921348504,0.938641985,147.7276,24.95760802,1.031400339,0.945593795,9.193409586,9.195262774,9.196596524,153,151,155,0.981274546,0.98809452,0.959093148,680.0494235,647.8856972,0
107.1442,44.22137952,0.147258437,0.651022655,105.4072,42.32313774,0.202376153,0.626046983,104.7344,40.76034171,0.257734657,0.565155329,9.125935306,9.130179614,9.134366811,230,221,226,0.988531293,0.989995944,0.965835467,1955.530406,1791.247988,1
119.3934,18.29229446,1.166147119,0.384497782,120.5814,18.60872844,1.199155913,0.438916912,121.8092,18.22037309,1.315190319,0.488912136,9.198652356,9.198514077,9.199257857,151,157,155,0.990544453,0.992110248,0.985222968,334.6080364,346.284774,0
134.3822,33.09789303,-0.534164593,-0.000717764,134.1463,32.46917764,-0.278863649,0.052258505,136.4455,30.53623798,-0.041027797,0.104587707,9.179177766,9.180342909,9.184860307,203,215,211,0.99498704,0.993748315,0.984820542,1095.470523,1054.247496,1
134.1221,35.23729263,-0.741970835,-0.214266436,132.6127,32.65780609,-0.595966768,-0.245807442,130.831,29.14612219,-0.322885745,-0.304649619,9.174066511,9.178492253,9.184287824,189,180,177,0.99151148,0.989125353,0.96924711,1241.666792,1066.532299,1
131.8439,43.20064274,-0.56906345,-0.239981236,130.2251,41.65634922,-0.56234293,-0.225983961,126.2956,39.36408288,-0.554695982,-0.239637509,9.15202749,9.155063271,9.157977142,217,218,215,0.997087937,0.996965384,0.991303417,1866.295533,1735.25143,1
100.8745,9.99443594,4.20508491,1.106428634,100.9179,9.170145015,4.533431423,1.182760988,103.5238,8.825283767,4.929979854,1.214898131,9.205562033,9.20632324,9.206802224,107,100,104,0.954609245,0.967849717,0.948565025,99.88874975,84.09155959,0
89.4047,44.26831506,1.70295454,1.010956973,86.7802,43.02423838,2.139445586,1.122183259,83.905,42.50769548,1.908243092,1.025571862,9.092168079,9.093409377,9.085941193,232,226,233,0.990690834,0.994434797,0.980766749,1959.683718,1851.085088,1
130.2467,33.44865975,-0.682399373,0.515273001,128.1795,32.00689113,-0.57529445,0.550037343,124.0501,29.29669248,-0.363594232,0.577710578,9.178062729,9.179891966,9.183119155,170,168,169,0.993675831,0.990251112,0.973820748,1118.812839,1024.44108,1
174.3568,21.17136495,5.13954767,-1.813392664,179.7064,21.39592482,5.159261943,-1.843834036,186.3878,21.344742,5.106028645,-1.834709014,9.202220146,9.202544008,9.203165325,195,196,188,0.993290833,0.991597603,0.986736738,448.2266938,457.785599,0
126.0948,22.42387596,0.639743683,-0.847134008,123.4522,21.0946229,0.74223975,-0.872401617,120.597,18.89526372,0.920212949,-0.914990232,9.193334336,9.194666947,9.197223972,161,157,146,0.987503703,0.97441144,0.941341792,502.830213,444.9831152,1
178.9753,12.3353188,3.744857111,0.854602826,184.4626,12.34576046,3.793531578,0.872369698,190.9886,12.32144756,3.489960184,0.790126617,9.208000284,9.208133866,9.208286018,130,129,124,0.988152702,0.986098691,0.980634584,152.1600899,152.4178012,0
157.6785,16.71093468,1.280514995,0.529819552,156.0946,16.7550903,1.323583433,0.591325342,159.6642,16.48765715,1.375237583,0.592193537,9.204786344,9.204656059,9.205077893,140,139,142,0.985270288,0.992861697,0.982906478,279.2553378,280.7330508,0
173.546,14.24015744,2.677741945,-1.434694351,173.8458,14.65368972,2.420485815,-1.364198158,173.6119,14.10166935,2.402713541,-1.350462486,9.206816392,9.206624666,9.206897966,109,119,118,0.981832972,0.989542784,0.97864764,202.782084,214.7306224,0
125.4629,36.28533345,-0.700381361,0.494306259,124.4511,35.03258781,-0.665402813,0.479172089,124.3063,32.73180228,-0.575329116,0.414715239,9.169308928,9.171389679,9.176011759,189,188,190,0.996862086,0.995483486,0.989984257,1316.625424,1227.282209,1
127.2896,36.71038997,-0.457271677,0.363078314,128.8898,34.04699775,-0.348787063,0.393767647,128.6938,31.98372776,-0.260058962,0.397405427,9.168814801,9.175652553,9.179654448,195,189,189,0.992432546,0.993091944,0.980145957,1347.652732,1159.198056,1
143.2165,13.61296543,4.829992852,0.916123025,142.5148,13.46861466,4.893341422,0.943909966,138.5334,13.32748605,4.888668552,1.016834326,9.205904938,9.205959272,9.2058126,145,142,143,0.985843529,0.988431053,0.985625748,185.3128278,181.403581,0
121.9103,49.58081336,-0.817739948,0.399470935,119.4279,47.76926419,-0.734678437,0.398834592,117.7172,45.51401129,-0.576079721,0.364199597,9.127023627,9.129673196,9.134362679,231,234,239,0.99276826,0.994966066,0.982157518,2458.257054,2281.902602,1
132.8779,32.33803011,-0.489969548,0.114173056,130.7232,29.7374172,-0.32226393,0.150872468,129.4174,28.35004016,-0.104401881,0.178193992,9.180237302,9.184155217,9.186107606,201,197,196,0.992494205,0.993755986,0.983263246,1045.748192,884.3139818,1
112.8741,41.15218644,-0.493244908,0.589887207,112.8118,38.91155588,-0.469266879,0.542915941,110.9912,37.08788916,-0.340687144,0.478662997,9.145356507,9.1518653,9.15491052,213,205,211,0.993427359,0.992512265,0.979408699,1693.502449,1514.109181,1
119.122,36.89106824,0.152116804,0.26757359,117.9516,36.97305042,0.133071374,0.218708165,118.3234,36.04027764,0.166139413,0.198498006,9.161045812,9.159464919,9.162308729,233,234,238,0.995292916,0.996467717,0.9913571,1360.950916,1367.006457,1
108.9011,34.41774134,0.085105021,0.615130467,111.6093,31.47355165,0.551698326,0.744354381,115.3883,28.68125735,0.970623378,0.830366686,9.161452909,9.171818238,9.18054363,207,206,192,0.975248414,0.980929195,0.926414506,1184.580919,990.5844535,0
102.1482,15.76281183,0.952450811,0.447438576,102.7068,16.38353545,1.037484377,0.515386602,103.7706,16.15952894,1.02381132,0.524323103,9.198535744,9.197768549,9.198366893,124,128,126,0.984886345,0.989712932,0.976315601,248.4662368,268.4202338,0
99.603,37.17779971,-0.390908448,0.192256154,98.2543,37.29356823,-0.474785469,0.127747915,97.532,38.47194791,-0.524226378,0.099983784,9.137758744,9.134601117,9.127849478,197,187,186,0.984637904,0.991608166,0.965209982,1382.188791,1390.810232,1
84.4083,10.65793559,9.238553778,1.912005892,88.8856,9.279510366,12.95035444,2.307999748,92.4446,8.728776022,14.12615472,2.408895025,9.202827937,9.205216454,9.206138795,127,117,115,0.968047966,0.98194617,0.969532789,113.5915911,86.10931264,0
119.0244,35.73131686,-0.224814308,0.588688771,118.9234,34.93130018,0.08459656,0.649146476,120.3005,32.86145462,0.416859591,0.682176773,9.166261506,9.168229724,9.173928363,202,213,210,0.989583019,0.985717349,0.967753632,1276.727005,1220.195732,0
152.044,48.22703458,-0.906378728,-0.430591752,142.076,48.79040299,-0.939193399,-0.417973456,134.1225,46.72819592,-0.917815452,-0.403451697,9.155388271,9.145287583,9.143317577,217,215,212,0.991320197,0.986182662,0.966879943,2325.846864,2380.503424,1
147.4849,39.84903979,-0.413560242,-0.713161619,143.883,36.10908073,-0.333042416,-0.721667643,138.3563,32.17185028,-0.188452081,-0.731212303,9.169767354,9.175673592,9.180811627,196,180,168,0.991359633,0.9881778,0.968726203,1587.945972,1303.865711,1
131.6387,22.46200709,0.060315945,-0.598802767,129.347,20.96523768,0.249974302,-0.611379627,125.9734,18.21395323,0.670661458,-0.636992768,9.19501995,9.196539843,9.199403368,169,163,157,0.992204745,0.977108332,0.954987831,504.5417623,439.541191,1
124.9098,24.41082678,-0.014903623,0.298252465,130.4604,23.67595894,-0.086843335,0.180633666,135.0006,23.40432438,-0.151459583,0.007498577,9.191260191,9.193788276,9.195094208,152,145,143,0.981115536,0.98639694,0.953481555,595.888464,560.5510318,0
100.5366,41.10790752,-0.385691793,0.309761568,98.8532,40.83568353,-0.356037117,0.269908696,98.9559,39.81005596,-0.352874229,0.245209216,9.123901008,9.121155479,9.125664303,233,231,227,0.996500925,0.997453839,0.994055757,1689.86006,1667.55305,1
138.0759,6.627015859,2.339071765,0.414758487,137.9345,6.328697319,2.939152502,0.477630113,137.8309,5.944956282,3.758305184,0.379231458,9.209193895,9.209293317,9.209413296,93,91,92,0.962479036,0.948541731,0.926411883,43.91733919,40.05240975,0
